year,country,region,income,population,lifeExpectancy
1916,Burkina Faso,Sub-Saharan Africa,,,
1916,Burundi,Sub-Saharan Africa,,,
1916,Cameroon,Sub-Saharan Africa,,,
1916,Cape Verde,Sub-Saharan Africa,504.35,,
1916,Chad,Sub-Saharan Africa,,,
1916,Comoros,Sub-Saharan Africa,,,
1916,"Congo, Dem. Rep.",Sub-Saharan Africa,,,
1916,"Congo, Rep.",Sub-Saharan Africa,,,
1916,Cote d'Ivoire,Sub-Saharan Africa,,,
1916,Equatorial Guinea,Sub-Saharan Africa,,,
1916,Eritrea,Sub-Saharan Africa,,,
1916,Ethiopia,Sub-Saharan Africa,,,
1916,Gabon,Sub-Saharan Africa,,,
1916,Ghana,Sub-Saharan Africa,,,
1916,Guinea,Sub-Saharan Africa,,,
1916,Guinea-Bissau,Sub-Saharan Africa,,,
1916,Kenya,Sub-Saharan Africa,,,
1916,Lesotho,Sub-Saharan Africa,,,
1916,Liberia,Sub-Saharan Africa,,,
1916,Madagascar,Sub-Saharan Africa,,,
1916,Malawi,Sub-Saharan Africa,,,
1916,Mali,Sub-Saharan Africa,,,
1916,Mauritania,Sub-Saharan Africa,,,
1916,Mauritius,Sub-Saharan Africa,,,
1916,Mayotte,Sub-Saharan Africa,,,
1916,Mozambique,Sub-Saharan Africa,,,
1916,Namibia,Sub-Saharan Africa,,,
1916,Niger,Sub-Saharan Africa,,,
1916,Nigeria,Sub-Saharan Africa,,,
1916,Reunion,Sub-Saharan Africa,,,
1916,Rwanda,Sub-Saharan Africa,,,
1916,Sao Tome and Principe,Sub-Saharan Africa,,,
1916,Senegal,Sub-Saharan Africa,,,
1916,Sierra Leone,Sub-Saharan Africa,,,
1916,Somalia,Sub-Saharan Africa,,,
1916,South Africa,Sub-Saharan Africa,2337.68,,
1916,Sudan,Sub-Saharan Africa,,,
1916,Swaziland,Sub-Saharan Africa,,,
1916,Tanzania,Sub-Saharan Africa,,,
1916,Togo,Sub-Saharan Africa,,,
1916,Uganda,Sub-Saharan Africa,,,
1916,Zambia,Sub-Saharan Africa,,,
1916,Zimbabwe,Sub-Saharan Africa,,,
1916,Afghanistan,South Asia,,,
1916,Bangladesh,South Asia,807,,
1916,Bhutan,South Asia,,,
1916,India,South Asia,700,,
1916,Maldives,South Asia,,,
1916,Nepal,South Asia,,,
1916,Pakistan,South Asia,882,,25.9
1916,Sri Lanka,South Asia,967.28,4971000,
1916,Algeria,Middle East & North Africa,,,
1916,Bahrain,Middle East & North Africa,,,
1916,Djibouti,Middle East & North Africa,,,
1916,Iraq,Middle East & North Africa,2080.43,,
1916,Israel,Middle East & North Africa,,,
1916,Jordan,Middle East & North Africa,,,
1916,Kuwait,Middle East & North Africa,,,
1916,Lebanon,Middle East & North Africa,,,
1916,Libya,Middle East & North Africa,,,
1916,Morocco,Middle East & North Africa,,,
1916,Oman,Middle East & North Africa,,,
1916,Qatar,Middle East & North Africa,,,
1916,Saudi Arabia,Middle East & North Africa,,,
1916,Tunisia,Middle East & North Africa,,,
1916,United Arab Emirates,Middle East & North Africa,,,
1916,West Bank and Gaza,Middle East & North Africa,,,
1916,"Yemen, Rep.",Middle East & North Africa,,,
1916,Argentina,America,3767.94,8226000,
1916,Aruba,America,,,
1916,Barbados,America,,,
1916,Belize,America,,,
1916,Bolivia,America,,1986000,
1916,Brazil,America,729.69,25197000,
1916,Canada,America,6742.36,8214000,
1916,Chile,America,2930.1,3550005,
1916,Colombia,America,861.89,5609000,
1916,Costa Rica,America,,400000,
1916,Cuba,America,,2664000,
1916,Ecuador,America,,1731000,
1916,El Salvador,America,,1074000,
1916,French Guiana,America,,,
1916,Grenada,America,,,
1916,Guadeloupe,America,,,
1916,Guatemala,America,,1533000,
1916,Guyana,America,,,
1916,Haiti,America,,1988000,
1916,Honduras,America,,685000,
1916,Jamaica,America,,845000,35.6
1916,Martinique,America,,,
1916,Mexico,America,1999.11,14940000,
1916,Netherlands Antilles,America,,,
1916,Nicaragua,America,,604000,25.4
1916,Panama,America,,402000,
1916,Paraguay,America,,637000,
1916,Peru,America,1789.86,4460000,
1916,Puerto Rico,America,,1235000,
1916,Suriname,America,,,
1916,Trinidad and Tobago,America,,367000,
1916,United States,America,8875.24,102364000,54.2
1916,Uruguay,America,2892.97,1269000,
1916,Albania,Europe & Central Asia,,,
1916,Armenia,Europe & Central Asia,,,
1916,Austria,Europe & Central Asia,4064.74,6825000,
1916,Azerbaijan,Europe & Central Asia,,,
1916,Belarus,Europe & Central Asia,,,
1916,Belgium,Europe & Central Asia,3388.9,7762000,
1916,Bosnia and Herzegovina,Europe & Central Asia,,,
1916,Bulgaria,Europe & Central Asia,,,
1916,Croatia,Europe & Central Asia,,,
1916,Cyprus,Europe & Central Asia,,,
1916,Denmark,Europe & Central Asia,4819.94,3092000,56.97
1916,Estonia,Europe & Central Asia,,,
1916,Finland,Europe & Central Asia,2601.75,3105000,48.03
1916,France,Europe & Central Asia,4391.91,39884000,39.51
1916,Georgia,Europe & Central Asia,,,
1916,Germany,Europe & Central Asia,4604.93,66076000,
1916,Greece,Europe & Central Asia,2579.74,5541000,
1916,Hungary,Europe & Central Asia,,,
1916,Iceland,Europe & Central Asia,2459.7,,54.53
1916,Ireland,Europe & Central Asia,3802.03,3040385,
1916,Italy,Europe & Central Asia,3517.13,38142000,39.27
1916,Kazakhstan,Europe & Central Asia,,,
1916,Latvia,Europe & Central Asia,,,
1916,Lithuania,Europe & Central Asia,,,
1916,Luxembourg,Europe & Central Asia,,,50.12
1916,"Macedonia, FYR",Europe & Central Asia,,,
1916,Malta,Europe & Central Asia,,,
1916,Moldova,Europe & Central Asia,,,
1916,Montenegro,Europe & Central Asia,,,
1916,Netherlands,Europe & Central Asia,4042.31,6516000,56.16
1916,Norway,Europe & Central Asia,3852,2522000,57.25
1916,Poland,Europe & Central Asia,2883.73,,
1916,Portugal,Europe & Central Asia,1751.32,5996000,
1916,Romania,Europe & Central Asia,,,
1916,Serbia,Europe & Central Asia,,,
1916,Slovak Republic,Europe & Central Asia,,,
1916,Slovenia,Europe & Central Asia,,,
1916,Spain,Europe & Central Asia,3166.83,20673000,43.98
1916,Sweden,Europe & Central Asia,4468,5735000,58.22
1916,Switzerland,Europe & Central Asia,6543.2,3883000,56.59
1916,Tajikistan,Europe & Central Asia,,,
1916,Turkey,Europe & Central Asia,1433.62,,
1916,Turkmenistan,Europe & Central Asia,,,
1916,Ukraine,Europe & Central Asia,,,
1916,United Kingdom,Europe & Central Asia,7578,43473615,47.73
1916,Uzbekistan,Europe & Central Asia,,,
1916,Australia,East Asia & Pacific,6602.49,4955000,
1916,Brunei,East Asia & Pacific,,,
1916,Cambodia,East Asia & Pacific,,,
1916,China,East Asia & Pacific,845.75,451753000,
1916,Fiji,East Asia & Pacific,,,
1916,French Polynesia,East Asia & Pacific,,,
1916,"Hong Kong, China",East Asia & Pacific,,550000,
1916,Indonesia,East Asia & Pacific,715.29,51705000,
1916,Japan,East Asia & Pacific,2326.89,53815000,
1916,"Korea, Dem. Rep.",East Asia & Pacific,1008,,
1916,"Korea, Rep.",East Asia & Pacific,861,11086000,
1916,"Macao, China",East Asia & Pacific,,,
1916,Malaysia,East Asia & Pacific,1239.48,3271000,
1916,"Micronesia, Fed. Sts.",East Asia & Pacific,,,
1916,Mongolia,East Asia & Pacific,,,
1916,Myanmar,East Asia & Pacific,928.74,12650000,
1916,New Caledonia,East Asia & Pacific,,,
1916,New Zealand,East Asia & Pacific,6933.16,1155000,
1916,Papua New Guinea,East Asia & Pacific,,,
1916,Philippines,East Asia & Pacific,1076.52,9937000,
1916,Samoa,East Asia & Pacific,,,
1916,Singapore,East Asia & Pacific,1805.95,351000,
1916,Solomon Islands,East Asia & Pacific,,,
1916,Taiwan,East Asia & Pacific,1267,3583000,30
1916,Thailand,East Asia & Pacific,,9094000,
1916,Timor-Leste,East Asia & Pacific,,,
1916,Tokelau,East Asia & Pacific,,,
1916,Tonga,East Asia & Pacific,,,
1916,Vietnam,East Asia & Pacific,,,
1916,Vanuatu,East Asia & Pacific,,,
1917,Angola,Sub-Saharan Africa,,,
1917,Benin,Sub-Saharan Africa,,,
1917,Botswana,Sub-Saharan Africa,,,
1917,Burkina Faso,Sub-Saharan Africa,,,
1917,Burundi,Sub-Saharan Africa,,,
1917,Cameroon,Sub-Saharan Africa,,,
1917,Cape Verde,Sub-Saharan Africa,506.42,,
1917,Chad,Sub-Saharan Africa,,,
1917,Comoros,Sub-Saharan Africa,,,
1917,"Congo, Dem. Rep.",Sub-Saharan Africa,,,
1917,"Congo, Rep.",Sub-Saharan Africa,,,
1917,Cote d'Ivoire,Sub-Saharan Africa,,,
1917,Equatorial Guinea,Sub-Saharan Africa,,,
1917,Eritrea,Sub-Saharan Africa,,,
1917,Ethiopia,Sub-Saharan Africa,,,
1917,Gabon,Sub-Saharan Africa,,,
1917,Ghana,Sub-Saharan Africa,,,
1917,Guinea,Sub-Saharan Africa,,,
1917,Guinea-Bissau,Sub-Saharan Africa,,,
1917,Kenya,Sub-Saharan Africa,,,
1917,Lesotho,Sub-Saharan Africa,,,
1917,Liberia,Sub-Saharan Africa,,,
1917,Madagascar,Sub-Saharan Africa,,,
1917,Malawi,Sub-Saharan Africa,,,
1917,Mali,Sub-Saharan Africa,,,
1917,Mauritania,Sub-Saharan Africa,,,
1917,Mauritius,Sub-Saharan Africa,,,
1917,Mayotte,Sub-Saharan Africa,,,
1917,Mozambique,Sub-Saharan Africa,,,
1917,Namibia,Sub-Saharan Africa,,,
1917,Niger,Sub-Saharan Africa,,,
1917,Nigeria,Sub-Saharan Africa,,,
1917,Reunion,Sub-Saharan Africa,,,
1917,Rwanda,Sub-Saharan Africa,,,
1917,Sao Tome and Principe,Sub-Saharan Africa,,,
1917,Senegal,Sub-Saharan Africa,,,
1917,Sierra Leone,Sub-Saharan Africa,,,
1917,Somalia,Sub-Saharan Africa,,,
1917,South Africa,Sub-Saharan Africa,2239.29,,
1917,Sudan,Sub-Saharan Africa,,,
1917,Swaziland,Sub-Saharan Africa,,,
1917,Tanzania,Sub-Saharan Africa,,,
1917,Togo,Sub-Saharan Africa,,,
1917,Uganda,Sub-Saharan Africa,,,
1917,Zambia,Sub-Saharan Africa,,,
1917,Zimbabwe,Sub-Saharan Africa,,,
1917,Afghanistan,South Asia,,,
1917,Bangladesh,South Asia,791,,
1917,Bhutan,South Asia,,,
1917,India,South Asia,686,,
1917,Maldives,South Asia,,,
1917,Nepal,South Asia,,,
1917,Pakistan,South Asia,865,,
1917,Sri Lanka,South Asia,1004.45,5040000,
1917,Algeria,Middle East & North Africa,,,
1917,Bahrain,Middle East & North Africa,,,
1917,Djibouti,Middle East & North Africa,,,
1917,Iraq,Middle East & North Africa,2109.64,,
1917,Israel,Middle East & North Africa,,,
1917,Jordan,Middle East & North Africa,,,
1917,Kuwait,Middle East & North Africa,,,
1917,Lebanon,Middle East & North Africa,,,
1917,Libya,Middle East & North Africa,,,
1917,Morocco,Middle East & North Africa,,,
1917,Oman,Middle East & North Africa,,,
1917,Qatar,Middle East & North Africa,,,
1917,Saudi Arabia,Middle East & North Africa,,,
1917,Tunisia,Middle East & North Africa,,,
1917,United Arab Emirates,Middle East & North Africa,,,
1917,West Bank and Gaza,Middle East & North Africa,,,
1917,"Yemen, Rep.",Middle East & North Africa,,,
1917,Argentina,America,3397.62,8374000,
1917,Aruba,America,,,
1917,Barbados,America,,,
1917,Belize,America,,,
1917,Bolivia,America,,2023000,
1917,Brazil,America,783.66,25732000,
1917,Canada,America,6966.52,8277000,
1917,Chile,America,2958.57,3591512,32.2
1917,Colombia,America,874.93,5754000,
1917,Costa Rica,America,,400000,
1917,Cuba,America,,2746000,
1917,Ecuador,America,,1746000,
1917,El Salvador,America,,1098000,
1917,French Guiana,America,,,
1917,Grenada,America,,,
1917,Guadeloupe,America,,,
1917,Guatemala,America,,1549000,
1917,Guyana,America,,,
1917,Haiti,America,,2021000,
1917,Honduras,America,,694000,
1917,Jamaica,America,,847000,31.7
1917,Martinique,America,,,
1917,Mexico,America,2084.7,14930000,
1917,Netherlands Antilles,America,,,
1917,Nicaragua,America,,613000,
1917,Panama,America,,422000,
1917,Paraguay,America,,652000,
1917,Peru,America,1832.51,4517000,
1917,Puerto Rico,America,,1254000,
1917,Suriname,America,,,
1917,Trinidad and Tobago,America,,373000,
1917,United States,America,8714.46,103817000,54
1917,Uruguay,America,3134.27,1292000,
1917,Albania,Europe & Central Asia,,,
1917,Armenia,Europe & Central Asia,,,
1917,Austria,Europe & Central Asia,4000.87,6785000,
1917,Azerbaijan,Europe & Central Asia,,,
1917,Belarus,Europe & Central Asia,,,
1917,Belgium,Europe & Central Asia,2821.92,7729000,
1917,Bosnia and Herzegovina,Europe & Central Asia,,,
1917,Bulgaria,Europe & Central Asia,,,
1917,Croatia,Europe & Central Asia,,,
1917,Cyprus,Europe & Central Asia,,,
1917,Denmark,Europe & Central Asia,4485.64,3130000,57.31
1917,Estonia,Europe & Central Asia,,,
1917,Finland,Europe & Central Asia,2172.74,3124000,46.49
1917,France,Europe & Central Asia,4343.65,39288000,42.6
1917,Georgia,Europe & Central Asia,,,
1917,Germany,Europe & Central Asia,4632.51,65763000,
1917,Greece,Europe & Central Asia,2644.43,5580000,
1917,Hungary,Europe & Central Asia,,,
1917,Iceland,Europe & Central Asia,2406.44,,59.02
1917,Ireland,Europe & Central Asia,3765.48,3040385,
1917,Italy,Europe & Central Asia,3756.73,37981000,37.69
1917,Kazakhstan,Europe & Central Asia,,,
1917,Latvia,Europe & Central Asia,,,
1917,Lithuania,Europe & Central Asia,,,
1917,Luxembourg,Europe & Central Asia,,,48.05
1917,"Macedonia, FYR",Europe & Central Asia,,,
1917,Malta,Europe & Central Asia,,,
1917,Moldova,Europe & Central Asia,,,
1917,Montenegro,Europe & Central Asia,,,
1917,Netherlands,Europe & Central Asia,3588.65,6654000,55.67
1917,Norway,Europe & Central Asia,3468,2551000,57.75
1917,Poland,Europe & Central Asia,2919.43,,
1917,Portugal,Europe & Central Asia,1721.27,6005000,
1917,Romania,Europe & Central Asia,,,
1917,Serbia,Europe & Central Asia,,,
1917,Slovak Republic,Europe & Central Asia,,,
1917,Slovenia,Europe & Central Asia,,,
1917,Spain,Europe & Central Asia,3107.16,20811000,42.63
1917,Sweden,Europe & Central Asia,4154,5779000,58.9
1917,Switzerland,Europe & Central Asia,5820.1,3888000,55.81
1917,Tajikistan,Europe & Central Asia,,,
1917,Turkey,Europe & Central Asia,1354.45,,
1917,Turkmenistan,Europe & Central Asia,,,
1917,Ukraine,Europe & Central Asia,,,
1917,United Kingdom,Europe & Central Asia,7629.56,43573615,45.57
1917,Uzbekistan,Europe & Central Asia,,,
1917,Australia,East Asia & Pacific,6484.48,4950000,
1917,Brunei,East Asia & Pacific,,,
1917,Cambodia,East Asia & Pacific,,,
1917,China,East Asia & Pacific,857.15,456732000,
1917,Fiji,East Asia & Pacific,,,
1917,French Polynesia,East Asia & Pacific,,,
1917,"Hong Kong, China",East Asia & Pacific,,573000,
1917,Indonesia,East Asia & Pacific,709.19,52083000,
1917,Japan,East Asia & Pacific,2372.82,54437000,
1917,"Korea, Dem. Rep.",East Asia & Pacific,1104,,
1917,"Korea, Rep.",East Asia & Pacific,942,11263000,
1917,"Macao, China",East Asia & Pacific,,,
1917,Malaysia,East Asia & Pacific,1286.2,3337000,
1917,"Micronesia, Fed. Sts.",East Asia & Pacific,,,
1917,Mongolia,East Asia & Pacific,,,
1917,Myanmar,East Asia & Pacific,902.04,12760000,
1917,New Caledonia,East Asia & Pacific,,,
1917,New Zealand,East Asia & Pacific,6781.35,1152000,
1917,Papua New Guinea,East Asia & Pacific,,,
1917,Philippines,East Asia & Pacific,1231.94,10128000,30.9
1917,Samoa,East Asia & Pacific,,,
1917,Singapore,East Asia & Pacific,2502.44,360000,
1917,Solomon Islands,East Asia & Pacific,,,
1917,Taiwan,East Asia & Pacific,1400,3621000,31.4
1917,Thailand,East Asia & Pacific,,9232000,
1917,Timor-Leste,East Asia & Pacific,,,
1917,Tokelau,East Asia & Pacific,,,
1917,Tonga,East Asia & Pacific,,,
1917,Vietnam,East Asia & Pacific,,,
1917,Vanuatu,East Asia & Pacific,,,
1918,Angola,Sub-Saharan Africa,,,
1918,Benin,Sub-Saharan Africa,,,
1918,Botswana,Sub-Saharan Africa,,,
1918,Burkina Faso,Sub-Saharan Africa,,,
1918,Burundi,Sub-Saharan Africa,,,
1918,Cameroon,Sub-Saharan Africa,,,
1918,Cape Verde,Sub-Saharan Africa,508.51,,
1918,Chad,Sub-Saharan Africa,,,
1918,Comoros,Sub-Saharan Africa,,,
1918,"Congo, Dem. Rep.",Sub-Saharan Africa,,,
1918,"Congo, Rep.",Sub-Saharan Africa,,,
1918,Cote d'Ivoire,Sub-Saharan Africa,,,
1918,Equatorial Guinea,Sub-Saharan Africa,,,
1918,Eritrea,Sub-Saharan Africa,,,
1918,Ethiopia,Sub-Saharan Africa,,,
1918,Gabon,Sub-Saharan Africa,,,
1918,Ghana,Sub-Saharan Africa,,,
1918,Guinea,Sub-Saharan Africa,,,
1918,Guinea-Bissau,Sub-Saharan Africa,,,
1918,Kenya,Sub-Saharan Africa,,,
1918,Lesotho,Sub-Saharan Africa,,,
1918,Liberia,Sub-Saharan Africa,,,
1918,Madagascar,Sub-Saharan Africa,,,
1918,Malawi,Sub-Saharan Africa,,,
1918,Mali,Sub-Saharan Africa,,,
1918,Mauritania,Sub-Saharan Africa,,,
1918,Mauritius,Sub-Saharan Africa,,,
1918,Mayotte,Sub-Saharan Africa,,,
1918,Mozambique,Sub-Saharan Africa,,,
1918,Namibia,Sub-Saharan Africa,,,
1918,Niger,Sub-Saharan Africa,,,
1918,Nigeria,Sub-Saharan Africa,,,
1918,Reunion,Sub-Saharan Africa,,,
1918,Rwanda,Sub-Saharan Africa,,,
1918,Sao Tome and Principe,Sub-Saharan Africa,,,
1918,Senegal,Sub-Saharan Africa,,,
1918,Sierra Leone,Sub-Saharan Africa,,,
1918,Somalia,Sub-Saharan Africa,,,
1918,South Africa,Sub-Saharan Africa,2263.96,,
1918,Sudan,Sub-Saharan Africa,,,
1918,Swaziland,Sub-Saharan Africa,,,
1918,Tanzania,Sub-Saharan Africa,,,
1918,Togo,Sub-Saharan Africa,,,
1918,Uganda,Sub-Saharan Africa,,,
1918,Zambia,Sub-Saharan Africa,,,
1918,Zimbabwe,Sub-Saharan Africa,,,
1918,Afghanistan,South Asia,,,
1918,Bangladesh,South Asia,690,,
1918,Bhutan,South Asia,,,
1918,India,South Asia,597,,
1918,Maldives,South Asia,,,
1918,Nepal,South Asia,,,
1918,Pakistan,South Asia,754,,
1918,Sri Lanka,South Asia,913.55,5109000,
1918,Algeria,Middle East & North Africa,,,
1918,Bahrain,Middle East & North Africa,,,
1918,Djibouti,Middle East & North Africa,,,
1918,Iraq,Middle East & North Africa,2139.25,,
1918,Israel,Middle East & North Africa,,417858,
1918,Jordan,Middle East & North Africa,,,
1918,Kuwait,Middle East & North Africa,,,
1918,Lebanon,Middle East & North Africa,,,
1918,Libya,Middle East & North Africa,,,
1918,Morocco,Middle East & North Africa,,,
1918,Oman,Middle East & North Africa,,,
1918,Qatar,Middle East & North Africa,,,
1918,Saudi Arabia,Middle East & North Africa,,,
1918,Tunisia,Middle East & North Africa,,,
1918,United Arab Emirates,Middle East & North Africa,,,
1918,West Bank and Gaza,Middle East & North Africa,,330270,
1918,"Yemen, Rep.",Middle East & North Africa,,,
1918,Argentina,America,3961.68,8518000,
1918,Aruba,America,,,
1918,Barbados,America,,,
1918,Belize,America,,,
1918,Bolivia,America,,2060000,
1918,Brazil,America,749.02,26277000,
1918,Canada,America,6444.11,8374000,
1918,Chile,America,2961.16,3634043,
1918,Colombia,America,900.89,5903000,31.99
1918,Costa Rica,America,,410000,
1918,Cuba,America,,2828000,
1918,Ecuador,America,,1760000,
1918,El Salvador,America,,1121000,
1918,French Guiana,America,,,
1918,Grenada,America,,,
1918,Guadeloupe,America,,,
1918,Guatemala,America,,1565000,
1918,Guyana,America,,,
1918,Haiti,America,,2055000,
1918,Honduras,America,,702000,
1918,Jamaica,America,,850000,26.4
1918,Martinique,America,,,
1918,Mexico,America,2165.95,14920000,
1918,Netherlands Antilles,America,,,
1918,Nicaragua,America,,622000,
1918,Panama,America,,442000,
1918,Paraguay,America,,667000,
1918,Peru,America,1820.58,4574000,
1918,Puerto Rico,America,,1273000,
1918,Suriname,America,,,
1918,Trinidad and Tobago,America,,378000,
1918,United States,America,9254.58,104958000,47.2
1918,Uruguay,America,3261.16,1316000,
1918,Albania,Europe & Central Asia,,,
1918,Armenia,Europe & Central Asia,,,
1918,Austria,Europe & Central Asia,3952.16,6727000,
1918,Azerbaijan,Europe & Central Asia,,,
1918,Belarus,Europe & Central Asia,,,
1918,Belgium,Europe & Central Asia,2636.44,7660000,
1918,Bosnia and Herzegovina,Europe & Central Asia,,,
1918,Bulgaria,Europe & Central Asia,,,
1918,Croatia,Europe & Central Asia,,,
1918,Cyprus,Europe & Central Asia,,,
1918,Denmark,Europe & Central Asia,4295.37,3165000,56.25
1918,Estonia,Europe & Central Asia,,,
1918,Finland,Europe & Central Asia,1882.63,3125000,32.71
1918,France,Europe & Central Asia,3715.96,38542000,34.34
1918,Georgia,Europe & Central Asia,,,
1918,Germany,Europe & Central Asia,4681.28,65237000,
1918,Greece,Europe & Central Asia,2710.74,5620000,
1918,Hungary,Europe & Central Asia,,,
1918,Iceland,Europe & Central Asia,2264.74,,51.07
1918,Ireland,Europe & Central Asia,3729.28,3045366,
1918,Italy,Europe & Central Asia,4142.93,37520000,25.62
1918,Kazakhstan,Europe & Central Asia,,,
1918,Latvia,Europe & Central Asia,,,
1918,Lithuania,Europe & Central Asia,,,
1918,Luxembourg,Europe & Central Asia,,,42.33
1918,"Macedonia, FYR",Europe & Central Asia,,,
1918,Malta,Europe & Central Asia,,,
1918,Moldova,Europe & Central Asia,,,
1918,Montenegro,Europe & Central Asia,,,
1918,Netherlands,Europe & Central Asia,3331.55,6752000,47.61
1918,Norway,Europe & Central Asia,3300,2578000,50.3
1918,Poland,Europe & Central Asia,2955.56,,
1918,Portugal,Europe & Central Asia,1632.1,6013000,
1918,Romania,Europe & Central Asia,,,
1918,Serbia,Europe & Central Asia,,,
1918,Slovak Republic,Europe & Central Asia,,,
1918,Slovenia,Europe & Central Asia,,,
1918,Spain,Europe & Central Asia,3064.66,20950000,30.29
1918,Sweden,Europe & Central Asia,3988,5807000,49.81
1918,Switzerland,Europe & Central Asia,5811.42,3880000,46.3
1918,Tajikistan,Europe & Central Asia,,,
1918,Turkey,Europe & Central Asia,1279.65,,
1918,Turkmenistan,Europe & Central Asia,,,
1918,Ukraine,Europe & Central Asia,,,
1918,United Kingdom,Europe & Central Asia,7683.46,43529634,40.43
1918,Uzbekistan,Europe & Central Asia,,,
1918,Australia,East Asia & Pacific,6227.92,5032000,
1918,Brunei,East Asia & Pacific,,,
1918,Cambodia,East Asia & Pacific,,,
1918,China,East Asia & Pacific,868.7,461766000,
1918,Fiji,East Asia & Pacific,,,
1918,French Polynesia,East Asia & Pacific,,,
